node_id,node_type,node_name
A5011848775,Author,Que Anh Pham
A5092241114,Author,Que Ly Nguyen
A5019049009,Author,Que Nguyen Kieu Viet
A5114995941,Author,Que Quan Huynh
A5015095214,Author,Qui X. Lieu
A5071311283,Author,Quirino Estrada
A5087438050,Author,Quoc Bao Diep
A5042425451,Author,Quoc Bao Pham
A5077585613,Author,Quoc Hoa Pham
A5124944636,Author,Quoc Huy Vu
A5073095832,Author,Quoc Khanh Ly
A5069934157,Author,Quoc Long Pham
A5101153572,Author,Quoc Thang Nguyen
A5029912738,Author,Quoc Thanh Truong
A5085765783,Author,Quoc Thinh Tran
A5035085724,Author,Quoc-Bao Bui
LOCAL_A000465,Author,Quoc-Bao Nguyen
A5101205934,Author,Quoc-Bao Nguyen
A5071849699,Author,Quoc-Dang Quan
A5042237838,Author,Quoc-Dung Tran
A5024850056,Author,Quoc-Hoa Pham
A5112057266,Author,Quoc-Hung Nguyen
A5083291115,Author,Quoc-Huy Ninh
LOCAL_A000444,Author,Quoc-Ky Truong
LOCAL_A000464,Author,Quoc-Minh Thi Nguyen
A5055316375,Author,Quoc-Tuan Tran
A5009585629,Author,Quoc‐Thai Nguyen
A5039829241,Author,Quoc‐Viet Le
A5062525719,Author,Quoc‐Viet Pham
LOCAL_A000605,Author,Quy Quyen Ngo
A5105820446,Author,Quyen D. K. Nguyen
A5068549213,Author,Quyen Doan Thuc
A5136234150,Author,Quyen Le Kha
LOCAL_A000299,Author,Quyen N. Tran
A5046308015,Author,Quyen Ngoc Hoang
A5117603944,Author,Quyen Ngoc Thi Hua
LOCAL_A000101,Author,Quyen Ngoc Tran
A5045964701,Author,Quyen Phu Thi Phan
A5122807415,Author,Quyen Thi Nguyen
A5003989156,Author,Quyen Thi Nguyen
A5065502298,Author,Quyen Vu
A5133342206,Author,Quyet Quang Nguyen
A5042349140,Author,Quyet-Nguyen Van
A5016501138,Author,Quynh Anh T. Nguyen
A5061363296,Author,Quynh Doan Huong
A5027556039,Author,Quynh Le‐Van
A5013382990,Author,Quynh Nga Le
A5134314768,Author,Quynh Nguyen Ngoc Nhu
A5097356205,Author,Quynh Nhu Pham
LOCAL_A000403,Author,Quynh Thi Nguyen
A5101289672,Author,Quynh Vo My Nguyen
A5109484736,Author,Quynh-Anh Nguyen
A5068862407,Author,Quynh-Mai Nguyen
A5128336422,Author,Quynh‐Xuan Thi Nguyen
A5119371022,Author,Quý Hoàng Ngọc
A5001160212,Author,Quốc Bảo Nguyễn
A5015225298,Author,Quốc Cường Huỳnh
A5068804587,Author,Quốc Duy Hồ
A5094151435,Author,Quốc Trị Trần
LOCAL_A000230,Author,R Bagozzi
LOCAL_A000232,Author,R Baron
LOCAL_A000354,Author,R Bruce
LOCAL_A000164,Author,R Chen
LOCAL_A000162,Author,R Danandjojo
LOCAL_A000249,Author,R Emmons
A5030296089,Author,R F Moore
LOCAL_A000146,Author,R Faizi
LOCAL_A000160,Author,R Farisi
LOCAL_A000276,Author,R Horton
LOCAL_A000362,Author,R Ingen
LOCAL_A000251,Author,R Larsen
LOCAL_A000268,Author,R Maccallum
LOCAL_A000114,Author,R Montanari
LOCAL_A000275,Author,R Montoya
A5090361625,Author,R Ninio
LOCAL_A000226,Author,R Petrie
LOCAL_A000128,Author,R Salman
LOCAL_A000113,Author,R Santis
LOCAL_A000156,Author,R Skinderowicz
A5056025737,Author,R. Gopi
A5037482393,Author,R. H. G. Ranil
A5136925850,Author,R. Higuchi
A5037620294,Author,R. Krishna Priya
A5109127716,Author,R. Lang
A5132104550,Author,R. LeVon
A5007640729,Author,R. López‐Noda
A5062292777,Author,R. M. S. R. Chamara
A5015756945,Author,R. Mouacher
A5011706579,Author,R. Padanyi
A5126219837,Author,R. Ponce-Pérez
A5073605632,Author,R. Ponce‐Pérez
A5053741823,Author,R. R. MAGALHÃES
A5043173692,Author,R. R. Sickler
A5136932902,Author,R. Sakamoto
A5074230194,Author,R. Taugner
A5129715936,Author,R. U. Abbasi
A5120992317,Author,R. U. Abbasi
A5082519416,Author,R.H. Bosma
A5067638085,Author,R.J. Maarschalkerweerd
A5110094777,Author,RM Lang
A5059034951,Author,Rabeea Noor
A5006039089,Author,Rabia Akram
A5018594029,Author,Radek Fajgаr
A5042254735,Author,Radek Martínek
A5019922027,Author,Radek Šilhavý
A5085954814,Author,Raeesa Moolla
LOCAL_A000511,Author,Raeesa Moolla
A5110701424,Author,Raffo Escalante
A5026652437,Author,Rahul Bhandari
LOCAL_A000502,Author,"Rai, Rajesh Kumar"
A5111866351,Author,Rainer Dietz
A5015337386,Author,Rainer Rettig
A5027936517,Author,Rajeev Kumar Dohare
A5026384627,Author,Rajeev Yadav
LOCAL_A000716,Author,Rajesh Kumar Rai
LOCAL_A000478,Author,Rajinder Dass
A5019820840,Author,Rakesh Gupta
A5067977804,Author,Ramesh L. Gardas
A5049558646,Author,Ramiro Pillco Zolá
A5028937831,Author,Ramona Trestian
A5016510429,Author,Ranfeng Qiu
A5029980919,Author,Ranh Nguyen Thi
A5009897964,Author,Ranh Truong Van
A5121922326,Author,Ranil Rajapaksha
A5004174989,Author,Ranjna Sirohi
A5011528405,Author,Raquel C. Gardner
A5135174498,Author,Rasha U. Abbasi
A5002248149,Author,Ravi Naidu
A5055431798,Author,Ravi P. Agarwal
A5101961231,Author,Rawshan Ali
A5089470104,Author,Ray Cheng Chern Xi
A5074171210,Author,Raymond D. Ward
A5038895380,Author,Raymond Yeong Wei Wen
A5014186524,Author,Raúl J. Gazmuri
A5123919836,Author,Reetu Saini
A5115912140,Author,Rehab Gaber Ismael
A5137959653,Author,Relgen Obiasada
A5101800295,Author,Ren Jiang
A5016901918,Author,Renata Skýpalová
A5031344072,Author,Renato Antonio Bertão
A5102895643,Author,Renhai Wang
A5102084027,Author,Rense Lange
A5086706877,Author,René Jaroš
A5104076001,Author,René Remmelt Willie Johan van der Hulst
A5039423577,Author,Retno Mawarini Sukmariningsih
A5013517307,Author,Reza Bahramloo
A5041017487,Author,Reza Ershadnia
A5000286137,Author,Reza Rezaee
A5004759226,Author,Reza Saadati
A5002019686,Author,Ricardo Hallal Fakury
A5028284310,Author,Riccardo Ferriani
A5102951176,Author,Riccardo Natoli
A5086095919,Author,Richard Aickin
A5026340579,Author,Richard Betts
A5048245818,Author,Richard P.J.H. Struijk
A5106803393,Author,Richard Ramsawak
A5030946527,Author,Richard Selase Agboga
A5007358249,Author,Ricky Indra Alfaray
A5091100497,Author,Rigel Keith C. Baluyot
A5078525116,Author,Riichiro Mizoguchi
A5083804370,Author,Rijan Ojha
A5130078744,Author,Ripa Akter
A5052611963,Author,Rita AKHIDUE-OGOGO
A5086509701,Author,Rita Omon Akhidue Ogogo
A5039058211,Author,Rizwan Safdar
A5058693463,Author,Robert A. Berg
A5090660367,Author,Robert Bingham
A5012751492,Author,Robert Greif
A5057073317,Author,Robert J Henry
A5082627916,Author,Robert J. Atterbury
A5006970624,Author,Robert J. Rowley
A5061514881,Author,Robert S. Hansen
A5066817807,Author,Robert W. Neumar
A5042115750,Author,Roberta Proffitt Lavin
A5033921756,Author,Roberto Alfieri
A5049765310,Author,Roberto M. Lang
A5036233313,Author,Roberto Núñez-González
A5109974992,Author,Roderick W. Childers
A5053882063,Author,Roksanur Akter
A5045970281,Author,Roland Veelken
A5020231952,Author,Roman Šenkeřík
A5061756650,Author,Romana Garma
A5017002382,Author,Romergryko G. Geocadin
A5012676647,Author,Ron Blankstein
A5062884692,Author,Ron Z. Goetzel
A5036292398,Author,Ronaldo S. Alipin
A5016128874,Author,Ronghua Jin
A5066780149,Author,Rongjun Wu
A5006375556,Author,Roozbeh Moazenzadeh
A5088917647,Author,Rosario Trijuliamos Manalu
LOCAL_A000290,Author,Roseline Esmilaire
A5058888535,Author,Roseline Esmilaire
A5087806761,Author,Roya Ebrahimi
A5109304397,Author,Ruan Wen
A5005018946,Author,Rubina Kousar
A5064006808,Author,Ruby Lieu
A5089220341,Author,Rudolph P. Frizzi
A5046497176,Author,Rudolph W. Koster
A5101588421,Author,Rui Qi
A5101615863,Author,Ruihan Zhang
A5016345523,Author,Rumpa Saha
A5021354106,Author,Runzhang Qi
A5077085496,Author,Ruoji Zhao
A5035626095,Author,Rupert Handgretinger
A5110556117,Author,Russell E. Griffin
A5089557187,Author,Ruth Gostelow
A5007830940,Author,Ruth Guinsburg
A5076135647,Author,Ryan Berke
A5088363082,Author,Ryan Kling
LOCAL_A000695,Author,S &fatemi
A5109215282,Author,S A Daugherty
LOCAL_A000318,Author,S Alajmi
LOCAL_A000186,Author,S Alghuwainem
LOCAL_A000280,Author,S Aryee
LOCAL_A000198,Author,S Ayon
LOCAL_A000144,Author,S Bouzbita
LOCAL_A000267,Author,S Choi
LOCAL_A000327,Author,S Craps
LOCAL_A000326,Author,S Cuellar
LOCAL_A000685,Author,S Derry
LOCAL_A000269,Author,S Hong
LOCAL_A000151,Author,S Korkmaz
LOCAL_A000224,Author,S Lovascio
A5112800545,Author,S Láng
LOCAL_A000697,Author,S Nowrouzi
LOCAL_A000353,Author,S Scott
LOCAL_A000199,Author,S Shahriyar
LOCAL_A000698,Author,S Tam
LOCAL_A000169,Author,S Yasear
A5087849832,Author,S. Adarsh
A5010001093,Author,S. Bae
A5041758579,Author,S. C. Chen
A5079259160,Author,S. H. Rhim
A5036850374,Author,S. Hayakawa
A5131974323,Author,S. Jeong
A5111349661,Author,S. M.
A5102762185,Author,S. M. Murigendrappa
A5110454044,Author,S. M. Rafiul Islam
A5028500163,Author,S. M. Riazul Islam
A5038617538,Author,S. N. Deepa
A5136921011,Author,S. Nagataki
A5136981193,Author,S. Ogio
A5076195331,Author,S. Ozawa
A5033082045,Author,S. Rajaram
A5020825456,Author,S. Sakurai
A5136948187,Author,S. W. Kim
A5009865975,Author,S. Y. Park
A5103017171,Author,S.A. Vorobyova
A5028951593,Author,SERGEY S. KALYUZHNY
A5069659660,Author,SVETLANA P. KUZNETSOVA
A5034076654,Author,Saad M. Alshehri
A5101719668,Author,Sachin Kumar
A5134489233,Author,Sachin Kumar
A5104330936,Author,Sachin Kumar
A5129674933,Author,Sachin Kumar
A5129878561,Author,Sachin Kumar
LOCAL_A000020,Author,Sachin Kumar
A5132976383,Author,Sachin Kumar
A5135133994,Author,Sachin Kumar
A5126799033,Author,Sachin Kumar
A5127802930,Author,Sachin Kumar
A5130343899,Author,Sachin Kumar
A5126009246,Author,Sachin Kumar
A5025285609,Author,Sadikou Agbere
LOCAL_A000505,Author,Sadikou Agbere
A5045306957,Author,Saeed Althamer
A5089022716,Author,Saengchan Senapin
A5088853821,Author,Safwan Mohammed
A5078120613,Author,Sahil Nazir Pottoo
A5021863822,Author,Sahri Sahri
A5138180568,Author,Sahri Sahri
A5003678121,Author,Saifullahi Shehu Imam
A5056919969,Author,Saikh Mohammad Wabaidur
A5103249297,Author,Saja Fadhil Abbas
A5020702633,Author,Sajad Ebrahimnia Taremsari
A5066638282,Author,Salah Fatouh Abou‐Elwafa
A5001907851,Author,Salim Heddam
LOCAL_A000668,Author,Sallie Shipman
A5014097779,Author,Sam Minh Thai
A5052970907,Author,Sam Phan Hai Nguyen
A5091148818,Author,Samantha Conley
A5117644945,Author,Samantha J. Windle
A5124206567,Author,Samantha Suranjan
A5033627409,Author,Samar Adnan
A5069734411,Author,Samarendra Nath Sur
A5022798909,Author,Sameh M. Osman
A5031094477,Author,Samer Kiwan
A5056304373,Author,Sami Hennawi
A5116250663,Author,Samia Ayed Aljaeed
A5015882055,Author,Samia Elattar
A5108293775,Author,Samia M. Ibrahim
A5027283721,Author,Samir Khatir
A5025977132,Author,Samir Tiachacht
A5069149378,Author,Sandeep Kumar Dey
A5065323250,Author,Sandhya Babel
A5124248425,Author,Sandip Behera
A5028063152,Author,Sandip Kumar Behera
A5103046358,Author,Sandip Kundu
A5051848349,Author,Sandra Iverson
A5032288237,Author,Sandra Kordowich
A5104107891,Author,Sang Ho
A5032941002,Author,Sang Quang Nguyen
A5004131008,Author,Sang V. Nguyen
A5084775306,Author,Sangchoon Jeon
A5069847897,Author,Sanjay Kalra
A5036727378,Author,Sanjib Saha
A5136085905,Author,Sanjib Saha
A5089524326,Author,Sankar Hari Prakash
A5048785235,Author,Sanskriti Dey
A5072008290,Author,Santanu Mukherjee
A5000823484,Author,Santanu Mukherjee
A5071754735,Author,San‐Lang Wang
A5024588356,Author,San‐Nan Yang
A5074064328,Author,Sara Ajmal
A5045898489,Author,Sarah Bur
A5017263869,Author,Sarah Linsky
A5078661947,Author,Sarah M. Perman
A5117424256,Author,Sardi Juanda
A5036538864,Author,Sarita Gajbhiye Meshram
A5088300934,Author,Sartaj Hussain
LOCAL_A000483,Author,Sarva Mangala Praveena
A5122224274,Author,Sarva Mangala Praveena
A5045131495,Author,Sarvar Inatullaevich Nazarkosimov
A5015707475,Author,Sasha A. Singh
A5061233140,Author,Satiprasad Sahoo
A5089109767,Author,Saúl Drajer
A5063075884,Author,Scott Eley
A5065438450,Author,Scott McDonald
A5107906105,Author,Sean Watts
A5136285735,Author,Sebastian Rushawn Odaine Marshall
A5019965004,Author,Sebastian Scharf
A5104311871,Author,Selvaraj David
A5108029911,Author,Selvaraj Mohana Roopan
A5010689925,Author,Selwan M. El‐Sayed
LOCAL_A000449,Author,Seonghun Kang
A5103213810,Author,Seong‐Gon Kim
A5067390924,Author,Septian Pradana
A5004928802,Author,Sergey V. Muravyov
A5037459239,Author,Seth Powsner
A5004271260,Author,Seung Hyeon Park
A5100434395,Author,Seung Jae Lee
A5021296526,Author,Sevenpri Candra
A5062542939,Author,Seyed Hossein Hoseinifar
A5029995327,Author,Seyed Mohammad Nasir Mousavi
A5091500375,Author,Seyedali Mirjalili
A5075332753,Author,Shabir Ahmad
A5012583826,Author,Shadfar Davoodi
A5110579458,Author,Shadieh Mohammadi
A5066599245,Author,Shadrach OMOFOWA
A5072566978,Author,Shafi Mohamad
A5000866983,Author,Shahbaz Nasir Khan
A5019183004,Author,Shahed Rana
A5056209905,Author,Shahid Mumtaz
A5134226784,Author,Shahla Hosseini Bai
A5076877524,Author,Shahnaz Bashir
A5090352762,Author,Shalini A. L. King
A5081831852,Author,Shamim Mahbub
A5024054120,Author,Shamshul Ansari
A5042163751,Author,Shangxian Yin
A5113482366,Author,Shankar Bhat
A5028650701,Author,Shannon A. Mahan
A5018189411,Author,Shaohua Marko Hsu
A5020851663,Author,Shaoxian Song
A5035774373,Author,Sharad Karandikar
A5059773332,Author,Shariff E. Kabir
A5064913339,Author,Sharon Deppe
A5072878768,Author,Shelvi Rusdiana
A5126812074,Author,Sheng-Yang Lee
A5100696961,Author,Shengjie Wang
A5110951526,Author,Sherif Ahmed Abu El-Magd
A5019473435,Author,Sherri Kovach
A5063655240,Author,Sherri Wheeler
A5017957987,Author,Shi Bao-xia
A5077149091,Author,Shi Guoqin
A5101468353,Author,Shi Zhong
A5089872679,Author,Shigeharu Hosono
A5108227773,Author,Shigeo Fujii
A5011794101,Author,Shih-Hsun Walter Hung
A5100604668,Author,Shilang Xu
A5051606464,Author,Shinichiro Ohshimo
A5103573643,Author,Shinji Goto
A5032662195,Author,Shinya Echigo
A5073470573,Author,Shiping Yin
A5037715406,Author,Shi‐Yong Dong
A5064560837,Author,Sho Tsujimura
A5018766595,Author,Shoaib Ali
A5021197768,Author,Shobhit K. Patel
A5022638034,Author,Shova Neupane
A5067957815,Author,Shreyas Mukka Ramachanra
A5051509129,Author,Shu-Han Li
A5100762383,Author,Shu-Ming Zhang
A5112965708,Author,Shubhayan Roy Chowdhury
A5103066046,Author,Shufang Zhao
A5101793667,Author,Shuhan Li
A5049222685,Author,Shuichiro Tagane
LOCAL_A000028,Author,Shun-Fa Yang
A5014260545,Author,Shun‐Fa Yang
A5058591249,Author,Shu‐Huei Kao
A5069711950,Author,Si-Phu Le
A5037131073,Author,Si-Yeong Jun
A5009080326,Author,Sierra F. Patterson
A5076385003,Author,Siham Acharki
A5049339151,Author,Silvio Raciti
A5088899338,Author,Simon C. Body
A5004526884,Author,Simon R. Bush
A5009716584,Author,Simona G. Lang
A5066757856,Author,Sin Jin Tan
LOCAL_A000521,Author,"Sindelar, Matej"
A5053245824,Author,Sinh Duc Hoang
LOCAL_A000103,Author,Sinh Khang Nguyen
A5039725259,Author,Siriluck Usaha
A5058199474,Author,Sitara Afzal
A5047998559,Author,Siti Aqilah Husna Md Azman
A5031148394,Author,Siti Mariyam
A5039424904,Author,Siva Avudaiappan
A5063909702,Author,Sizwe D. Mabaso
LOCAL_A000491,Author,Sizwe Mabaso
A5102771088,Author,Sk Mehebub Rahaman
A5078984352,Author,Smail Mouloudj
A5070675941,Author,Sobar M. Johari
A5034916559,Author,Sobia Nisar
A5122261563,Author,Sobia Rose
LOCAL_A000481,Author,Sobia Rose
A5006566365,Author,Soheil Rastan
A5085537455,Author,Sokip Sokip
A5022771633,Author,Sol I. Rajfer
A5066978200,Author,Son Dinh‐Van
A5053690387,Author,Son H. Nguyen
A5112157787,Author,Son K
A5093472703,Author,Son Le Huu
A5047353442,Author,Son Nguyen Truong
A5078613366,Author,Son Quang Van
A5029957844,Author,Son T.
LOCAL_A000603,Author,Son T. Mai
A5113268349,Author,Son Tuan Nguyen
A5136974579,Author,Song Minh Nguyet Nguyen
A5075629036,Author,Song Pham Van
A5104101705,Author,Songlin Yang
A5003259785,Author,Songlin Yang
A5041832298,Author,Son‐Tung Nguyen
A5100450639,Author,Soo Young Kim
A5022270322,Author,Soobin Lim
A5063712871,Author,Soolmaz Nourabadi
A5059676139,Author,Soontorn Suvokhiaw
A5058934086,Author,Sophie Alvarez
A5062852134,Author,Sophie Cerneaux
A5060343625,Author,Sophie St‐Hilaire
A5002715032,Author,Sophie Tingry
A5046084609,Author,Spencer M. Unabia
A5061026929,Author,Srael M. Verdida
A5017779359,Author,Sri Mulyani
A5053892732,Author,Sriniketh Konduri
A5038674343,Author,Stacey Martin
A5047693293,Author,Stefan E. Schulz
A5006811097,Author,Stefan Guldin
A5002976413,Author,Stefan Mattheis
A5037786157,Author,Stefanie M. Rog
LOCAL_A000524,Author,"Stefansky, Jakub"
A5017046939,Author,Stephan Kellnberger
A5030649192,Author,Stephan Lang
A5038298046,Author,Stephanie Morgan
A5044462379,Author,Stephen M. Schexnayder
A5068309504,Author,Stephen White
A5103958108,Author,Stephen White
A5003822713,Author,Steven A. Frost
A5008079426,Author,Steven B. Feinstein
A5010395979,Author,Steven C. Brooks
A5106181325,Author,Steven J. Miller
A5056865763,Author,Steven R. Jarrett
A5027163198,Author,Stéphane Bordas
A5119371023,Author,Sub Lee Jong
A5008510859,Author,Subhaschandra Kattimani
A5053333628,Author,Subhendu Dhibar
A5077352345,Author,Sudhakar Pachiappan
A5015961088,Author,Suhaib A. Bandh
A5101984598,Author,Suhyun Jung
A5113714554,Author,Suk Ho Choi
A5053883070,Author,Sukumar Nandi
A5012969367,Author,Sulaiman Ali Alharbi
A5111820289,Author,Sulaiman Wadi Harun
A5021666100,Author,Sulieman Ibraheem Shelash Al-Hawary
A5101024767,Author,Sun Jialin
A5017339857,Author,Sunarti Sunarti
A5042206762,Author,Sung Phil Chung
A5100430160,Author,Sunghwan Kim
A5129411191,Author,Sunghwan Kim
A5009549644,Author,Sung‐Uk Choi
A5012959918,Author,Suong Ke Ngo
A5024140904,Author,Suparit Tangparitkul
A5009080751,Author,Suranjan Fernando
A5040102344,Author,Surender Rangaraju
A5036239936,Author,Surendiran Mohan
A5034642372,Author,Suresh Sagadevan
A5102806354,Author,Suresh V. Kuchipudi
A5071688512,Author,Susan C. Nagel
A5016763122,Author,Susan Lane-Outlaw
A5066533851,Author,Susana Carvalho
A5058555117,Author,Susanne Viebahn
A5030073755,Author,Susantha Udagedara
A5089611382,Author,Sushant Gautam
A5078872062,Author,Susilo Nur Aji Cokro Darsono
A5014433518,Author,Sutha Shobana
A5050585586,Author,Svitlana S. Petrovska
A5089477886,Author,Swee Han Lim
A5087405854,Author,Sy Dzung Nguyen
A5050533579,Author,Sy Van Vu
A5035262683,Author,Sy Vo Van
A5030680943,Author,Sy-Ngoc Nguyen
LOCAL_A000621,Author,Sy-Ngoc Nguyen
A5018538544,Author,Syed Tam Husain
A5016154330,Author,Symeon Chatzinotas
A5050137620,Author,Sérgio P. Santos
LOCAL_A000477,Author,Sérgio Pereira dos Santos
A5015142652,Author,Sílvia Beatriz Alves Rolim
A5101663684,Author,Sơn Vũ
LOCAL_A000221,Author,T Anderson
LOCAL_A000245,Author,T Bauer
A5108186826,Author,T C Lien
LOCAL_A000331,Author,T Davenport
LOCAL_A000256,Author,T Hinkin
LOCAL_A000261,Author,T Judge
LOCAL_A000338,Author,T Kim
A5080706652,Author,T Le
LOCAL_A000361,Author,T Loc
A5110958467,Author,T M Ngo
A5103945707,Author,T N M Vo
A5128700301,Author,T N P Nguyen
LOCAL_A000696,Author,T Ngo
LOCAL_A000178,Author,T Nguyen
LOCAL_A000335,Author,T Pettit
LOCAL_A000094,Author,T Phong Nguyen
LOCAL_A000313,Author,T Scandura
A5025614310,Author,T T Ho
LOCAL_A000649,Author,T T T Dinh
A5064996552,Author,T T T Nguyen
LOCAL_A000688,Author,T Tran
A5107908300,Author,T V Nhan-Hao
A5136905343,Author,T. Abu‐Zayyad
A5126871406,Author,T. D. Stark
A5130252883,Author,T. D. Tham
A5112361199,Author,T. Dang
A5132049969,Author,T. Fujii
A5030683099,Author,T. G. Minevich
A5107408554,Author,T. H. Le
A5129663707,Author,T. Hanaoka
A5010151535,Author,T. Hua-Huy
A5108870180,Author,T. Hue L.
A5101783382,Author,T. L. Bunn
A5014633603,Author,T. Le-Xuan
A5103884475,Author,T. My-Thao Nguyen
A5136964667,Author,T. Nakamura
A5136954205,Author,T. Nakayama
A5033485941,Author,T. Ngoc Han Pham
A5128214906,Author,T. Nguyen-Thoi
A5053998535,Author,T. Nguyen‐Thoi
A5136952759,Author,T. Nonaka
LOCAL_A000066,Author,T. Phong Nguyen
A5113496089,Author,T. Phuong
A5019304743,Author,T. Seddik
A5111002528,Author,T. T. Dieu
A5025851364,Author,T. T. Hien Ho
A5016874352,Author,T. T. Hong
A5108652190,Author,T. T. Hong
A5048623965,Author,T. T. Loi
A5109994888,Author,T. T. Thao
A5062984662,Author,T. T. Thuc
A5108008350,Author,T. T. Truong
A5108992345,Author,T. T. Vu
A5042295571,Author,T. Thanh Lam
A5112894832,Author,T. Thu-Trang Ho
A5049415464,Author,T. Tran‐Cong
A5008653388,Author,T. Trinh Quang
A5050385284,Author,T. V. Nhan Hao
A5023271480,Author,T. Vuong
A5059455259,Author,T.A. Ho
A5101880043,Author,T.D. Nguyen
A5112855604,Author,T.F.E. Tjong Tjin Tai
A5030190819,Author,T.H. Nguyen
A5134174412,Author,T.Sako
A5069162937,Author,T.T. Yen Le
A5128617275,Author,T. C. Phuong Tran
A5128342307,Author,T. T. Nguyen Nguyen
A5128645162,Author,T. T. Nguyen Nguyen
A5033629831,Author,TATIANA V. MAISAK
A5072290797,Author,THANH NGOC HUYNH
A5130080333,Author,THS Lê Đỗ Phương An
A5130058879,Author,THS Nguyễn Hùng Linh
A5026770074,Author,TRAN-THE BACH
A5100920364,Author,TT Nguyen
A5033058790,Author,Ta Ngoc Bach
A5071926923,Author,Ta Nguyen Binh Duong
A5045602523,Author,Ta Thi Huyen Trang
A5113659799,Author,Ta To Tran
A5039180885,Author,Ta Van Phuong
A5114134175,Author,Ta-Binh Vo
A5101280028,Author,TaTo Tran
A5100438985,Author,Tae Hyun Kim
A5136190142,Author,Tae Kyu Kim
A5108140676,Author,Taegeun Oh
A5102747977,Author,Taejoon Kim
A5101287236,Author,Taeyoon Lim
A5049003532,Author,Tae‐Hyung Lee
A5135268164,Author,Tagianne P. da Silva
A5052329546,Author,Tagianne Patricia da Silva
A5015546142,Author,Tahani Mazyad Almutairi
A5054722451,Author,Tahereh Heydarnejad
A5070587435,Author,Taherul Islam
A5067918460,Author,Tai Hoang Nguyen
LOCAL_A000204,Author,Tai Nguyen
A5023010845,Author,Tai Tan Nguyen
A5036887999,Author,Tai The Diep
A5075209004,Author,Tai Vovan
A5102826855,Author,Taieb Seddik
A5012875627,Author,Taira Batista Luna
A5082446801,Author,Tajmul Hasan
A5029670464,Author,Takafumi Sassa
A5044829491,Author,Takaomi Kobayashi
A5114549543,Author,Takashi Matsumoto
A5003021924,Author,Takashi Matsumoto
